YX,U
WX,N
WX,D
YX,U
WW,D
YW,R
ZW,U
XW,D
ZW,N
ZW,U
XW,D
ZW,U
XW,D
ZW,U
XW,D
ZW,U
XY,N
XY,N
XY,N
XZ,N
XZ,N
XZ,L
WZ,N
WZ,R
XZ,N
XZ,L
WZ,D
YZ,U
WZ,N
WZ,D
YZ,N
YZ,R
ZZ,N
ZZ,L
YZ,R
ZZ,L
YZ,R
ZZ,U
XZ,L
WZ,R
XY,N
XY,D
ZY,N
ZW,L
YW,R
ZW,L
YW,U
WY,R
XY,N
XY,D
ZY,N
ZY,N
ZY,U
XY,D
ZY,N
ZY,N
ZY,L
YY,R
ZY,L
YY,R
ZY,L
YY,N
YY,N
YY,U
WY,R
XY,D
ZY,N
ZY,U
XY,N
XY,D
ZW,N
ZW,N
ZW,U
XW,L
WW,R
XW,N
XW,N
XX,L
WX,D
YX,U
WX,N
WX,D
YX,U
WX,R
XZ,D
ZZ,N
ZZ,L
YZ,U
WZ,R
XZ,L
WZ,N
WX,R
XX,D
ZX,L
YX,U
WX,R
XX,D
ZX,L
YX,N
YX,U
WX,N
WX,R
XX,N
XX,N
XX,L
WX,D
YX,U
WX,D
YX,U
WW,R
XW,D
ZX,N
ZX,U
XX,N
XX,L
WX,N
WX,R
XX,L
WX,R
XX,L
WW,D
YW,N
YW,U
WW,N
WW,N
WW,N
WW,R
XW,N
XW,D
ZW,U
XW,L
WW,R
XW,L
WW,D
YW,U
WW,N
WW,N
WY,R
XY,L
WY,R
XY,D
ZY,L
YY,U
WW,D
YW,R
ZW,U
XX,L
WX,R
XX,D
ZZ,U
XZ,N
XZ,D
ZZ,N
ZZ,U
XZ,N
XZ,D
ZX,L
YX,N
YX,R
ZX,N
ZX,L
YZ,U
WZ,R
XZ,N
XZ,N
XZ,N
XX,D
ZX,N
ZX,L
YX,N
YX,U
WX,D
YX,N
YX,U
WX,R
XX,N
XX,D
ZX,L
YX,N
YX,R
ZX,N
ZX,U
XX,D
ZX,N
ZX,L
YX,N
YX,N
YX,U
WW,N
WW,D
YW,U
WW,D
YW,R
ZW,U
XW,N
XW,L
WW,N
WW,D
YX,R
ZX,N
ZX,U
XX,N
XX,N
XX,L
WX,D
YX,U
WX,R
XX,L
WX,R
XX,N
XX,L
WX,R
XX,D
ZX,N
ZX,U
XW,N
XW,L
WW,R
XW,D
ZW,L
YW,U
WW,D
YW,N
YW,U
WW,R
XW,L
WW,R
XW,L
WW,N
WW,R
XW,L
WW,R
XW,D
ZW,L
YW,U
WX,N
WZ,N
WZ,D
YZ,N
YZ,R
ZZ,N
ZZ,L
YZ,R
ZZ,L
YZ,N
YZ,N
YZ,R
ZZ,N
ZZ,N
ZZ,L
YZ,N
YZ,U
WZ,D
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZZ,L
YZ,R
ZZ,U
XZ,L
WZ,N
WY,D
YY,N
YY,R
ZY,U
XZ,L
WZ,N
WZ,R
XZ,D
ZZ,L
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZY,L
YY,N
YY,R
ZY,U
XY,L
WY,N
WY,N
WY,N
WZ,D
YZ,R
ZZ,L
YZ,N
YY,U
WY,N
WY,D
YW,N
YW,N
YW,U
WY,D
YY,R
ZY,L
YY,U
WY,R
XY,N
XY,N
XY,L
WY,R
XY,L
WY,D
YY,R
ZY,N
ZY,U
XY,N
XY,D
ZY,U
XY,N
XY,D
ZY,U
XY,D
ZZ,N
ZZ,N
ZY,N
ZY,L
YY,U
WY,R
XY,N
XY,N
XY,N
XZ,L
WZ,D
YZ,U
WY,R
XY,D
ZY,N
ZY,N
ZY,N
ZY,L
YY,R
ZY,L
YY,N
YY,N
YY,R
ZY,N
ZY,N
ZY,N
ZY,L
YY,U
WY,D
YY,U
WY,N
WY,D
YY,R
ZY,L
YW,N
YW,R
ZW,N
ZW,N
ZW,L
YW,N
YW,U
WW,D
YW,R
ZW,U
XW,L
WY,R
XY,D
ZY,L
YY,U
WZ,N
WZ,D
YZ,R
ZZ,L
YX,R
ZX,N
ZX,L
YX,R
ZX,L
YX,N
YX,R
ZX,L
YX,N
YX,N
YW,N
YW,U
WY,N
WY,N
WY,R
XY,L
WZ,D
YZ,U
WZ,N
WX,R
XX,L
WX,D
YX,R
ZX,N
ZX,U
XX,D
ZX,L
YX,R
ZX,L
YX,R
ZX,L
YX,U
WX,D
YX,U
WX,N
WX,R
XW,L
WW,D
YW,N
YW,R
ZW,N
ZW,U
XW,N
XW,D
ZW,U
XW,N
XW,L
WW,D
YW,R
ZW,L
YW,R
ZW,L
YW,U
WW,D
YW,R
ZW,U
XW,N
XW,L
WW,D
YW,N
YW,N
YW,R
ZW,N
ZW,L
YW,N
YW,N
YW,R
ZW,L
YY,R
ZY,N
ZY,U
XY,D
ZY,N
ZY,L
YY,R
ZY,L
YY,R
ZY,N
ZY,U
XY,N
XY,D
ZY,L
YY,R
ZY,N
ZY,L
YY,R
ZY,U
XY,L
WY,D
YY,N
YY,U
WY,N
WY,D
YY,U
WY,R
XY,D
ZW,U
XW,L
WW,N
WW,N
WW,D
YW,R
ZW,U
XX,D
ZX,L
YX,U
WX,N
WZ,N
WZ,D
YZ,R
ZZ,U
XZ,L
WZ,N
WZ,N
WZ,N
WX,D
YX,U
WX,D
YX,U
WX,R
XX,D
ZX,L
YX,N
YX,N
YX,U
WX,D
YW,U
WW,N
WW,R
XW,N
XW,D
ZY,U
XY,L
WY,R
XY,N
XY,N
XY,N
XY,L
WY,D
YZ,N
YY,U
WY,R
XY,D
ZY,L
YY,U
WY,N
WY,D
YY,N
YY,R
ZY,N
ZW,N
ZW,U
XW,D
ZW,L
YW,N
YX,R
ZX,L
YX,N
YX,U
WX,N
WX,D
YX,U
WX,D
YX,N
YX,U
WX,R
XX,L
WX,N
WX,N
WX,N
WX,D
YX,R
ZX,N
ZX,U
XX,N
XX,N
XX,N
XX,N
XZ,N
XZ,N
XZ,N
XZ,L
WY,N
WY,N
WY,R
XY,N
XY,D
ZY,N
ZY,U
XY,L
WY,N
WY,R
XY,D
ZY,L
YZ,U
WZ,D
YZ,N
YZ,U
WZ,D
YZ,U
WZ,N
WY,N
WY,N
WY,R
XY,L
WY,R
XY,D
ZZ,N
ZZ,L
YZ,N
YZ,U
WZ,D
YZ,U
WZ,N
WZ,D
YZ,N
YZ,N
YZ,N
YY,N
YZ,N
YZ,U
WZ,D
YX,U
WX,R
XX,D
ZX,U
XX,D
ZX,U
XX,N
XZ,N
XZ,D
ZZ,L
YZ,R
ZZ,L
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZZ,N
ZX,U
XX,N
XX,N
XX,N
XX,D
ZX,U
XX,L
WX,D
YX,R
ZX,L
YX,U
WX,D
YX,U
WX,D
YX,U
WX,D
YX,U
WX,D
YX,U
WX,D
YX,R
ZX,L
YX,U
WX,D
YX,U
WW,N
WW,R
XW,L
WW,D
YW,U
WW,R
XX,D
ZZ,N
ZZ,U
XZ,L
WZ,N
WX,N
WX,R
XX,D
ZX,N
ZX,N
ZX,L
YW,N
YW,R
ZW,U
XW,D
ZW,N
ZW,L
YW,R
ZW,L
YW,U
WW,N
WW,R
XW,L
WW,R
XW,L
WW,R
XW,N
XW,D
ZW,L
YW,R
ZW,L
YW,R
ZW,N
ZW,L
YW,N
YW,N
YW,U
WW,D
YW,U
WW,N
WW,D
YW,N
YW,N
YW,U
WW,D
YW,N
YW,U
WW,D
YY,U
WY,R
XY,D
ZY,U
XY,D
ZY,U
XY,L
WY,N
WY,D
YY,N
YY,R
ZY,L
YY,R
ZY,L
YY,R
ZZ,N
ZZ,U
XZ,L
WZ,D
YZ,U
WZ,R
XZ,L
WZ,R
XZ,D
ZZ,U
XZ,L
WZ,N
WX,R
XX,L
WX,D
YW,R
ZW,N
ZW,U
XW,L
WW,N
WY,R
XY,L
WY,R
XY,N
XW,D
ZW,U
XY,L
WY,D
YZ,U
WZ,D
YZ,N
YZ,N
YZ,U
WZ,D
YZ,U
WX,N
WW,R
XW,N
XW,N
XW,L
WW,R
XW,L
WW,R
XW,D
ZW,L
YW,U
WW,R
XW,N
XW,L
WW,R
XW,L
WW,D
YW,U
WY,R
XY,N
XY,D
ZY,L
YY,R
ZY,U
XZ,N
XZ,D
ZZ,N
ZZ,L
YZ,R
ZY,N
ZY,L
YY,N
YY,N
YY,N
YW,N
YW,N
YW,R
ZW,U
XW,D
ZW,N
ZW,U
XW,N
XX,N
XX,L
WX,R
XX,L
WX,D
YX,R
ZX,U
XX,N
XX,D
ZX,L
YX,N
YX,R
ZX,L
YX,N
YX,R
ZX,U
XX,N
XX,L
WX,D
YX,N
YX,U
WX,R
XX,N
XX,D
ZX,L
YX,U
WX,R
XX,D
ZX,L
YZ,R
ZZ,N
ZZ,U
XZ,N
XZ,L
WZ,D
YZ,R
ZZ,L
YZ,R
ZZ,N
ZZ,L
YZ,R
ZZ,N
ZZ,U
XZ,N
XZ,D
ZZ,U
XZ,N
XZ,N
XZ,L
WZ,D
YZ,R
ZZ,U
XZ,L
WZ,R
XZ,L
WZ,N
WX,N
WX,N
WX,N
WX,R
XX,N
XX,D
ZX,L
YX,U
WX,N
WX,N
WX,D
YX,U
WX,D
YX,R
ZX,N
ZX,L
YX,U
WX,R
XX,D
ZX,U
XX,D
ZX,U
XX,D
ZX,U
XX,D
ZX,N
ZX,N
ZZ,L
YZ,R
ZZ,N
ZZ,L
YZ,R
ZZ,L
YZ,N
YZ,R
ZZ,L
YZ,N
YZ,N
YZ,R
ZZ,L
YZ,U
WZ,N
WZ,D
YZ,N
YZ,N
YZ,U
WZ,R
XZ,D
ZZ,L
YZ,N
YZ,R
ZZ,U
XZ,D
ZZ,U
XX,D
ZW,N
ZW,U
XW,L
WW,R
XW,L
WW,N
WW,N
WW,D
YW,U
WW,D
YW,N
YW,U
WW,N
WW,N
WW,R
XW,L
WW,N
WW,N
WW,D
YW,N
YW,U
WW,D
YW,R
ZW,U
XW,L
WW,R
XW,N
XX,L
WX,D
YX,R
ZW,U
XX,N
XX,N
XX,L
WX,D
YX,U
WW,N
WW,N
WW,D
YW,U
WW,N
WW,N
WW,N
WW,D
YW,R
ZW,N
ZY,L
YY,N
YY,R
ZY,N
ZY,U
XZ,D
ZZ,L
YZ,R
ZZ,L
YX,N
YX,R
ZX,N
ZX,L
YX,U
WX,N
WX,D
YX,R
ZX,N
ZX,U
XX,L
WW,N
WW,R
XW,L
WX,N
WX,D
YX,N
YX,N
YX,U
WX,N
WZ,N
WZ,D
YZ,N
YZ,R
ZZ,L
YZ,U
WZ,R
XZ,D
ZZ,L
YZ,R
ZY,U
XY,D
ZY,L
YY,N
YY,N
YY,N
YY,R
ZY,L
YY,U
WY,N
WY,D
YY,N
YY,N
YY,U
WY,R
XY,L
WY,D
YY,R
ZY,N
ZY,U
XW,L
WW,R
XY,D
ZW,L
YW,R
ZW,U
XW,N
XW,N
XW,L
WW,R
XW,D
ZW,L
YW,R
ZW,N
ZW,N
ZW,L
YW,N
YY,R
ZW,N
ZW,L
YW,U
WY,N
WY,D
YY,U
WZ,N
WZ,R
XZ,L
WZ,N
WZ,N
WY,R
XY,D
ZY,U
XY,N
XY,N
XY,L
WY,N
WZ,R
XZ,D
ZZ,L
YZ,R
ZZ,U
XZ,L
WZ,N
WZ,N
WZ,N
WZ,D
YZ,N
YZ,U
WZ,R
XZ,D
ZZ,L
YZ,U
WX,R
XX,N
XX,D
ZX,N
ZX,L
YX,R
ZX,L
YX,R
ZX,N
ZX,U
XX,D
ZX,N
ZX,U
XX,L
WX,R
XX,N
XX,L
WX,R
XX,N
XW,L
WW,N
WW,R
XW,D
ZW,U
XW,D
ZW,N
ZW,U
XW,D
ZW,U
XW,N
XW,N
XW,L
WW,N
WW,N
WW,D
YW,R
ZW,U
XW,N
XW,L
WW,N
WW,N
WW,R
XW,L
WY,N
WY,N
WY,D
YY,N
YY,R
ZY,L
YW,U
WW,N
WW,N
WX,R
XX,D
ZX,L
YX,R
ZX,U
XX,D
ZX,L
YX,U
WX,D
YX,U
WX,D
YX,N
YZ,U
WZ,R
XZ,D
ZZ,N
ZZ,U
XZ,D
ZZ,N
ZZ,U
XZ,D
ZZ,N
ZZ,U
XZ,L
WX,R
XX,L
WX,D
YZ,U
WZ,N
WZ,D
YX,R
ZZ,N
ZZ,N
ZZ,U
XZ,N
XZ,L
WZ,R
XZ,L
WZ,R
XX,N
XZ,N
XZ,N
XY,D
ZY,N
ZY,U
XY,L
WY,N
WY,D
YY,N
YW,N
YW,U
WW,R
XW,D
ZW,L
YY,R
ZY,L
YY,U
WW,R
XW,D
ZW,U
XW,L
WW,N
WW,D
YW,N
YW,N
YW,U
WW,N
WY,N
WY,N
WY,D
YY,U
WY,D
YY,R
ZY,U
XY,L
WY,R
XY,L
WY,D
YY,U
WY,N
WY,D
YY,R
ZW,U
XX,N
XX,L
WX,D
YX,N
YX,U
WX,D
YX,R
ZX,N
ZX,L
YX,N
YX,U
WX,D
YX,R
ZX,U
XX,N
XX,N
XX,D
ZX,N
ZX,U
XX,D
ZX,U
XX,N
XX,D
ZX,L
YX,N
YX,R
ZW,L
YW,N
YW,U
WW,R
XW,L
WW,N
WW,D
YW,U
WW,D
YW,R
ZW,U
XW,N
XW,N
XW,L
WW,D
YW,R
ZW,N
ZW,N
ZW,N
ZW,N
ZW,L
YW,N
YW,R
ZW,N
ZW,L
YW,U
WW,D
YW,N
YW,R
ZW,L
YW,N
YW,R
ZW,N
ZW,U
XW,D
ZW,U
XW,N
XW,L
WW,R
XW,L
WW,N
WW,R
XW,L
WW,D
YW,R
ZW,U
XW,D
ZW,N
ZW,L
YW,U
WW,N
WW,R
XW,N
XX,N
XX,N
XX,N
XX,L
WX,N
WX,N
WX,N
WX,R
XX,L
WX,D
YZ,N
YZ,R
ZZ,U
XY,L
WY,R
XW,D
ZW,N
ZX,U
XX,L
WX,N
WX,N
WZ,N
WZ,R
XZ,N
XZ,N
XZ,N
XZ,L
WZ,D
YZ,N
YZ,R
ZY,U
XY,L
WY,N
WY,N
WY,N
WY,D
YY,N
YY,R
ZY,L
YY,N
YZ,N
YZ,U
WZ,D
YZ,N
YZ,N
YX,N
YX,U
WX,N
WX,R
XX,N
XX,D
ZX,U
XX,L
WX,N
WX,D
YX,R
ZX,L
YX,N
YX,N
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZZ,L
YZ,U
WZ,R
XZ,L
WZ,N
WZ,R
XY,N
XY,D
ZY,U
XY,D
ZY,U
XY,L
WY,R
XY,D
ZY,U
XY,N
XY,N
XY,N
XY,N
XY,D
ZY,U
XY,N
XY,L
WY,N
WY,N
WY,R
XY,D
ZY,U
XY,D
ZY,N
ZY,N
ZY,U
XY,L
WY,D
YW,N
YW,R
ZW,L
YW,N
YW,R
ZW,N
ZW,U
XW,N
XW,D
ZW,L
YW,N
YW,U
WW,D
YW,R
ZW,L
YW,U
WW,D
YW,U
WW,R
XW,N
XW,N
XW,N
XW,D
ZW,L
YW,N
YW,N
YW,R
ZW,N
ZW,N
ZW,N
ZW,N
ZW,U
XW,N
XW,N
XW,N
XW,N
XW,N
XW,L
WW,R
XY,D
ZY,L
YY,N
YY,U
WY,N
WZ,D
YZ,U
WZ,R
XZ,D
ZZ,L
YZ,U
WZ,N
WZ,D
YZ,N
YZ,U
WZ,R
XY,D
ZY,N
ZY,N
ZY,L
YY,R
ZY,L
YY,U
WY,D
YY,U
WY,R
XZ,L
WZ,R
XZ,N
XY,L
WY,N
WY,D
YY,N
YY,U
WY,D
YY,N
YY,N
YY,N
YY,R
ZY,N
ZY,U
XY,L
WY,R
XY,N
XY,L
WY,R
XY,N
XY,N
XY,D
ZY,N
ZY,N
ZW,N
ZW,U
XW,N
XW,N
XW,L
WX,N
WX,D
YX,U
WX,D
YX,R
ZX,U
XX,D
ZX,L
YX,N
YX,U
WX,D
YX,N
YX,N
YX,R
ZX,L
YX,N
YX,R
ZX,L
YW,U
WW,D
YW,U
WY,D
YY,N
YY,N
YY,N
YZ,R
ZZ,L
YZ,U
WZ,D
YZ,R
ZZ,U
XZ,L
WZ,D
YZ,U
WZ,N
WZ,N
WZ,R
XZ,D
ZZ,L
YZ,N
YZ,N
YZ,U
WZ,N
WZ,N
WZ,D
YZ,U
WZ,D
YZ,R
ZZ,U
XZ,N
XZ,L
WZ,D
YZ,N
YZ,N
YZ,N
YZ,R
ZZ,U
XZ,D
ZZ,L
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZZ,U
XZ,D
ZZ,L
YZ,U
WZ,N
WZ,N
WZ,D
YZ,R
ZZ,L
YZ,N
YZ,U
WZ,R
XZ,D
ZZ,U
XZ,N
XZ,D
ZZ,U
XZ,N
XZ,L
WZ,D
YX,N
YX,U
WX,N
WX,D
YX,U
WX,R
XX,L
WX,R
XX,D
ZX,U
XX,L
WX,R
XX,N
XX,L
WX,R
XX,N
XX,N
XX,D
ZX,N
ZX,L
YX,R
ZX,N
ZX,L
YX,R
ZX,N
ZX,U
XX,D
ZX,U
XW,N
XW,N
XW,N
XW,L
WX,R
XX,N
XX,N
XX,N
XX,N
XW,N
XY,D
ZY,U
XY,D
ZY,L
YY,N
YY,U
WY,D
YY,U
WY,D
YY,U
WY,D
YY,R
ZY,N
ZZ,N
ZZ,N
ZZ,N
ZZ,N
ZZ,L
YZ,R
ZZ,L
YZ,U
WZ,D
YZ,U
WZ,N
WZ,R
XZ,N
XZ,D
ZZ,N
ZZ,N
ZZ,L
YZ,U
WZ,N
WZ,D
YZ,U
WZ,D
YZ,R
ZZ,N
ZZ,N
ZZ,L
YZ,R
ZZ,N
ZZ,U
XZ,D
ZZ,L
YZ,R
ZZ,N
ZZ,L
YZ,N
YZ,N
YZ,N
YZ,R
ZZ,U
XZ,N
XZ,N
XZ,L
WZ,N
WZ,R
XZ,D
ZZ,L
YZ,R
ZZ,N
ZZ,L
YZ,U
WZ,N
WZ,R
XZ,D
ZZ,U
XZ,D
ZZ,N
ZZ,N
ZZ,L
YZ,R
ZZ,N
ZZ,N
ZZ,U
XZ,N
XZ,D
ZZ,N
ZZ,L
YZ,N
YZ,R
ZZ,U
XX,N
XX,L
WX,D
YX,U
WW,N
WW,D
YW,U
WW,D
YX,N
YX,R
ZX,N
ZX,U
XX,N
XX,D
ZX,N
ZX,N
ZX,U
XX,L
WX,D
YX,N
YX,N
YX,U
WX,R
XX,L
WX,N
WW,R
XW,L
WW,N
WX,D
YW,R
ZW,N
ZX,L
YX,R
ZX,L
YX,R
ZX,L
YX,R
ZX,N
ZX,N
ZW,N
ZW,U
XW,N
XW,N
XW,D
ZW,N
ZW,N
ZW,U
XW,D
ZY,L
YY,R
ZY,U
XY,L
WY,R
XY,D
ZY,L
YY,N
YY,N
YY,U
WZ,N
WZ,D
YZ,R
ZZ,L
YZ,N
YZ,U
WZ,R
XZ,L
WZ,N
WX,R
XX,L
WX,D
YX,R
ZW,N
ZX,U
XX,L
WX,D
YX,U
WX,D
YX,R
ZX,L
YX,U
WX,N
WX,N
WX,D
YX,R
ZX,N
ZX,L
YX,N
YX,N
YX,R
ZX,U
XX,D
ZX,L
YZ,N
YZ,N
YZ,R
ZZ,U
XZ,D
ZZ,L
YZ,R
ZZ,N
ZZ,U
XZ,N
XZ,L
WZ,N
WZ,D
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZY,N
ZY,N
ZW,L
YW,R
ZW,U
XW,L
WW,N
WW,N
WW,R
XW,D
ZW,U
XW,D
ZW,L
YW,U
WW,R
XW,D
ZW,N
ZW,U
XW,N
XW,D
ZW,U
XW,L
WX,R
XX,D
ZX,U
XX,L
WX,R
XX,L
WX,N
WZ,N
WZ,R
XZ,D
ZZ,U
XZ,N
XZ,D
ZZ,N
ZZ,N
ZZ,N
ZZ,N
ZZ,U
XZ,D
ZZ,U
XZ,L
WZ,D
YZ,R
ZZ,N
ZZ,U
XZ,D
ZZ,L
YZ,R
ZY,U
XY,N
XY,N
XY,D
ZY,N
ZY,U
XY,L
WY,D
YY,R
ZY,L
YW,R
ZW,L
YW,N
YW,N
YW,N
YX,R
ZX,U
XX,N
XX,D
ZX,N
ZZ,N
ZZ,N
ZZ,L
YZ,N
YZ,N
YZ,U
WZ,N
WZ,N
WZ,D
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZZ,U
XZ,L
WZ,R
XZ,L
WZ,R
XZ,L
WZ,D
YZ,U
WZ,R
XZ,L
WZ,R
XZ,N
XZ,L
WZ,D
YZ,U
WY,N
WY,N
WY,N
WY,D
YY,R
ZY,U
XW,D
ZW,U
XW,L
WW,D
YW,R
ZW,L
YY,N
YY,U
WY,R
XY,N
XY,N
XY,L
WY,R
XY,L
WY,D
YY,R
ZZ,U
XZ,D
ZZ,U
XZ,D
ZZ,N
ZZ,U
XZ,D
ZZ,N
ZZ,N
ZZ,L
YZ,R
ZZ,U
XZ,D
ZY,U
XY,D
ZY,N
ZY,U
XY,N
XY,N
XY,D
ZY,U
XY,L
WY,N
WY,N
WY,N
WY,D
YY,U
WY,R
XY,L
WY,R
XY,L
WY,N
WY,D
YY,N
YY,N
YY,U
WY,D
YZ,U
WZ,D
YZ,U
WY,D
YY,R
ZY,U
XY,D
ZY,U
XY,D
ZY,N
ZY,U
XW,L
WW,R
XW,L
WW,N
WW,D
YW,N
YW,R
ZW,U
XW,D
ZW,N
ZW,N
ZW,N
ZW,L
YY,R
ZY,U
XY,L
WY,N
WY,R
XY,N
XY,N
XY,L
WY,N
WY,R
XY,L
WY,R
XY,N
XY,L
WZ,N
WZ,R
XZ,L
WZ,D
YZ,R
ZZ,N
ZZ,U
XZ,N
XZ,D
ZZ,U
XZ,D
ZZ,U
XZ,D
ZZ,U
XZ,L
WZ,N
WZ,D
YZ,N
YZ,R
ZZ,L
YZ,R
ZZ,N
ZZ,N
ZX,U
XW,D
ZW,L
YW,U
WW,N
WW,N
WW,N
WW,N
WW,R
XW,N
XW,N
XW,D
ZW,L
YW,U
WW,D
YW,N
YW,N
YW,U
WW,D
YW,N
YW,R
ZW,N
ZW,L
YW,N
YW,U
WW,D
YW,U
WW,D
YW,R
ZW,U
XW,D
ZW,N
ZW,U
XW,L
WW,D
YW,N
YW,U
WW,R
XW,L
WW,D
YW,R
ZW,U
XW,L
WW,D
YW,U
WW,D
YW,U
WW,D
YW,U
WW,R
XW,N
XW,D
ZW,L
YW,U
WW,N
WW,D
YW,U
WW,R
XW,L
WW,D
YW,U
WW,R
XW,L
WW,N
WX,D
YX,R
ZX,N
ZX,U
XX,N
XX,D
ZZ,L
YZ,N
YZ,U
WZ,N
WZ,R
XZ,D
ZZ,L
YZ,U
WY,D
YY,N
YY,R
ZY,N
ZY,N
ZY,N
ZY,U
XY,L
WY,D
YY,R
ZY,U
XY,N
XY,N
XY,N
XY,N
XY,D
ZY,N
ZY,L
YY,N
YW,R
ZW,U
XW,D
ZW,L
YW,U
WW,N
WW,R
XY,L
WY,N
WY,D
YY,N
YZ,N
YZ,N
YZ,R
ZZ,L
YZ,N
YZ,R
ZZ,N
ZZ,N
ZZ,N
ZZ,N
ZZ,U
XZ,N
XZ,L
WZ,D
YZ,R
ZZ,U
XZ,N
XY,N
XY,L
WY,R
XY,N
XY,N
XY,D
ZY,N
ZY,N
ZY,U
XW,L
WW,D
YW,N
YW,U
WW,D
YW,N
YW,U
WW,R
XW,N
XW,L
WW,D
YW,N
YW,R
ZW,L
YW,N
YW,N
YW,R
ZW,L
YW,U
WW,D
YW,N
YW,N
YW,N
YW,R
ZX,N
ZX,L
YX,N
YX,N
YX,U
WX,R
XX,L
WX,R
XX,N
XW,L
WW,D
YW,U
WY,D
YY,N
YY,U
WZ,R
XZ,N
XZ,D
ZZ,N
ZZ,L
YZ,N
YZ,U
WZ,N
WZ,N
WZ,D
YZ,U
WZ,D
YZ,N
YY,U
WZ,D
YZ,N
YZ,N
YZ,U
WZ,N
WZ,R
XZ,L
WZ,R
XZ,N
XZ,L
WZ,N
WY,N
WY,D
YZ,U
WZ,D
YZ,U
WZ,R
XZ,L
WZ,N
WZ,D
YZ,R
ZZ,N
ZZ,U
XZ,L
WZ,R
XZ,N
XZ,N
XZ,D
ZX,U
XX,N
XX,L
WX,D
YX,N
YX,R
ZX,L
YX,U
WZ,N
WZ,R
XX,N
XX,D
ZZ,U
XZ,N
XZ,D
ZX,L
YW,U
WW,N
WW,N
WW,D
YW,U
WW,D
YW,U
WW,R
XW,D
ZW,U
XW,N
XY,L
WY,N
WY,N
WY,D
YY,R
ZY,L
YY,U
WY,D
YY,R
ZY,N
ZY,U
XY,D
ZZ,N
ZZ,U
XZ,L
WX,R
XX,L
WX,N
WX,R
XX,D
ZX,L
YX,U
WW,R
XW,D
ZW,U
XY,D
ZY,L
YY,U
WY,N
WY,D
YY,N
YY,U
WY,D
YY,N
YY,U
WY,N
WY,R
XY,D
ZY,U
XY,D
ZY,U
XY,L
WY,R
XW,N
XW,L
WW,D
YW,N
YW,R
ZW,U
XW,N
XW,D
ZW,L
YY,R
ZY,N
ZW,U
XW,D
ZW,L
YW,R
ZW,N
ZW,N
ZW,L
YW,R
ZW,L
YW,N
YW,N
YW,R
ZW,U
XW,D
ZW,U
XW,L
WW,R
XW,D
ZW,L
YW,U
WY,R
XY,N
XY,N
XZ,D
ZZ,U
XZ,N
XZ,N
XZ,N
XZ,N
XZ,D
ZZ,L
YZ,R
ZX,N
ZX,L
YX,R
ZX,U
XX,N
XX,D
ZX,U
XX,L
WX,R
XX,L
WX,R
XX,D
ZX,U
XX,N
XX,D
ZX,U
XX,L
WX,R
XX,D
ZX,U
XX,D
ZW,N
ZW,L
YW,R
ZW,U
XW,D
ZW,L
YW,R
ZW,U
XW,L
WW,R
XW,D
ZX,N
ZX,L
YX,N
YX,U
WX,R
XX,N
XX,N
XX,L
WZ,R
XZ,N
XZ,N
XY,D
ZY,N
ZY,N
ZY,N
ZY,L
YY,R
ZY,L
YY,U
WY,R
XY,L
WY,D
YZ,R
ZZ,L
YZ,U
WZ,N
WX,R
XX,L
WX,R
XX,L
WX,N
WX,N
WX,R
XX,N
XX,N
XX,N
XX,L
WX,R
XX,L
WX,D
YX,U
WX,R
XX,N
XX,N
XX,N
XX,L
WX,D
YX,N
YX,N
YX,R
ZX,N
ZX,U
XX,D
ZX,U
XX,L
WX,D
YX,U
WX,D
YX,N
YX,N
YX,N
YX,U
WX,R
XX,L
WX,R
XX,L
WX,D
YX,R
ZX,L
YX,U
WX,D
YX,R
ZX,N
ZX,U
XX,D
ZX,L
YX,R
ZX,N
ZX,N
ZX,L
YX,U
WX,N
WX,D
YX,R
ZX,U
XX,L
WX,N
WX,R
XX,N
XX,N
XX,L
WX,D
YX,R
ZX,L
YX,N
YX,R
ZX,U
XX,N
XX,D
ZX,U
XX,N
XX,N
XZ,N
XY,L
WY,D
YY,N
YY,U
WY,N
WY,N
WY,N
WY,N
WY,R
XY,D
ZY,N
ZW,L
YY,N
YY,R
ZY,L
YZ,N
YY,N
YY,U
WY,D
YZ,R
ZZ,U
XZ,N
XZ,L
WZ,N
WZ,R
XZ,D
ZZ,U
XZ,D
ZZ,N
ZZ,L
YZ,N
YZ,N
YZ,R
ZZ,N
ZZ,L
YZ,U
WZ,D
YZ,N
YZ,R
ZZ,U
XZ,L
WX,R
XX,N
XX,N
XX,D
ZX,U
XX,N
XX,D
ZX,N
ZZ,N
ZZ,L
YZ,U
WZ,R
XZ,N
XZ,D
ZZ,N
ZX,L
YX,R
ZX,L
YX,N
YX,U
WX,N
WW,R
XW,N
XX,D
ZX,N
ZX,U
XX,D
ZX,N
ZX,L
YX,U
WX,N
WX,D
YX,R
ZX,N
ZX,L
YX,N
YX,R
ZX,L
YX,R
ZX,N
ZW,L
YW,U
WW,D
YX,N
YX,R
ZX,N
ZX,L
YX,N
YX,U
WX,N
